time,value
2024-09-02T14:50:28.535004007Z,0.0287017822265625
2024-09-02T14:50:29.581562804Z,0.0302734375
2024-09-02T14:50:30.557995079Z,0.0298309326171875
2024-09-02T14:50:31.602600069Z,0.0293731689453125
2024-09-02T14:50:32.585668758Z,0.0288848876953125
2024-09-02T14:50:33.801117215Z,0.0285491943359375
2024-09-02T14:50:34.555293876Z,0.0287933349609375
2024-09-02T14:50:35.705169068Z,0.0307464599609375
2024-09-02T14:50:38.29689662Z,0.0301971435546875
2024-09-02T14:50:38.299162556Z,0.0295257568359375
2024-09-02T14:50:38.620154012Z,0.0302886962890625
2024-09-02T14:50:41.132657089Z,0.0292816162109375
2024-09-02T14:50:41.134574817Z,0.0292205810546875
2024-09-02T14:50:41.770519709Z,0.0295257568359375
2024-09-02T14:50:42.821130368Z,0.0323486328125
2024-09-02T14:50:44.039443147Z,0.0317230224609375
2024-09-02T14:50:44.806007511Z,0.0335540771484375
2024-09-02T14:50:45.751836447Z,0.0318756103515625
2024-09-02T14:50:46.691963452Z,0.0323333740234375
2024-09-02T14:50:47.978920704Z,0.030609130859375
2024-09-02T14:50:48.809886542Z,0.0308685302734375
2024-09-02T14:50:49.791004658Z,0.0311279296875
2024-09-02T14:50:50.810897138Z,0.030364990234375
2024-09-02T14:50:51.785539272Z,0.0304107666015625
2024-09-02T14:50:52.772946086Z,0.029144287109375
2024-09-02T14:50:53.753212544Z,0.0271453857421875
2024-09-02T14:50:54.922220896Z,0.029449462890625
2024-09-02T14:50:55.794228138Z,0.029754638671875
2024-09-02T14:50:56.827933564Z,0.0303955078125
2024-09-02T14:50:57.829061673Z,0.0303802490234375
2024-09-02T14:50:58.872905816Z,0.030487060546875
2024-09-02T14:51:02.022857091Z,0.03045654296875
2024-09-02T14:51:02.54654881Z,0.029510498046875
2024-09-02T14:51:02.853849419Z,0.0314483642578125
2024-09-02T14:51:03.038792064Z,0.0311431884765625
2024-09-02T14:51:03.895983504Z,0.0298919677734375
2024-09-02T14:51:05.073795797Z,0.030609130859375
2024-09-02T14:51:05.939159986Z,0.0324249267578125
2024-09-02T14:51:06.930230205Z,0.0322723388671875
2024-09-02T14:51:07.9578048Z,0.0295257568359375
2024-09-02T14:51:08.933851777Z,0.030426025390625
2024-09-02T14:51:09.949230769Z,0.0302581787109375
2024-09-02T14:51:10.956856501Z,0.029083251953125
2024-09-02T14:51:11.971095659Z,0.0303955078125
2024-09-02T14:51:13.024936551Z,0.0311126708984375
2024-09-02T14:51:13.976963159Z,0.0326385498046875
2024-09-02T14:51:15.024960916Z,0.031005859375
2024-09-02T14:51:16.023195184Z,0.0295257568359375
2024-09-02T14:51:17.028168249Z,0.0296783447265625
2024-09-02T14:51:18.015353028Z,0.030609130859375
2024-09-02T14:51:19.015170982Z,0.0308837890625
2024-09-02T14:51:20.026926361Z,0.031890869140625
2024-09-02T14:51:21.038002821Z,0.0316162109375
2024-09-02T14:51:21.992274597Z,0.0308837890625
2024-09-02T14:51:23.054020514Z,0.032989501953125
2024-09-02T14:51:24.060932293Z,0.0316925048828125
2024-09-02T14:51:25.033626211Z,0.0303192138671875
2024-09-02T14:51:26.03823462Z,0.03277587890625
2024-09-02T14:51:27.043130357Z,0.0306243896484375
2024-09-02T14:51:28.220176162Z,0.03131103515625
2024-09-02T14:51:29.046206481Z,0.0317230224609375
2024-09-02T14:51:30.055684858Z,0.028900146484375
2024-09-02T14:51:31.067964248Z,0.030426025390625
2024-09-02T14:51:32.104490878Z,0.0299072265625
2024-09-02T14:51:33.127049717Z,0.03106689453125
2024-09-02T14:51:34.091222553Z,0.0306243896484375
2024-09-02T14:51:35.101159426Z,0.03302001953125
2024-09-02T14:51:36.096442599Z,0.0328826904296875
2024-09-02T14:51:37.093078165Z,0.0306396484375
2024-09-02T14:51:38.073411635Z,0.031951904296875
2024-09-02T14:51:39.089002526Z,0.0306396484375
2024-09-02T14:51:40.21238543Z,0.0324554443359375
2024-09-02T14:51:41.052114658Z,0.032012939453125
2024-09-02T14:51:42.156974244Z,0.0306854248046875
2024-09-02T14:51:43.615990375Z,0.030914306640625
2024-09-02T14:51:46.700946675Z,0.031280517578125
2024-09-02T14:51:46.702928511Z,0.031494140625
2024-09-02T14:51:46.704960926Z,0.031036376953125
2024-09-02T14:51:47.315558586Z,0.0291595458984375
2024-09-02T14:51:48.059040121Z,0.0310211181640625
2024-09-02T14:51:49.050950424Z,0.0320281982421875
2024-09-02T14:51:50.08897042Z,0.031829833984375
2024-09-02T14:51:51.063969673Z,0.030426025390625
2024-09-02T14:51:52.052505171Z,0.03271484375
2024-09-02T14:51:53.070184523Z,0.0334625244140625
2024-09-02T14:51:54.058879389Z,0.0334625244140625
2024-09-02T14:51:55.065557569Z,0.030426025390625
2024-09-02T14:51:56.061945675Z,0.02923583984375
2024-09-02T14:51:57.088045783Z,0.0317535400390625
2024-09-02T14:51:58.128813856Z,0.02978515625
2024-09-02T14:51:59.322622746Z,0.033599853515625
2024-09-02T14:52:00.104373222Z,0.03070068359375
2024-09-02T14:52:01.11411468Z,0.0299072265625
2024-09-02T14:52:02.125257805Z,0.032379150390625
2024-09-02T14:52:03.126966395Z,0.031951904296875
2024-09-02T14:52:04.119293193Z,0.032196044921875
2024-09-02T14:52:05.176228085Z,0.03106689453125
2024-09-02T14:52:06.38686988Z,0.0306549072265625
2024-09-02T14:52:08.491953805Z,0.031005859375
2024-09-02T14:52:09.25700114Z,0.0323333740234375
2024-09-02T14:52:09.316848087Z,0.0299835205078125
2024-09-02T14:52:10.455023942Z,0.030548095703125
2024-09-02T14:52:11.199162838Z,0.0297393798828125
2024-09-02T14:52:17.163129847Z,0.0298309326171875
2024-09-02T14:52:17.165249275Z,0.0305938720703125
2024-09-02T14:52:17.167249927Z,0.0306396484375
2024-09-02T14:52:17.510032555Z,0.0327606201171875
2024-09-02T14:52:17.864301188Z,0.03155517578125
2024-09-02T14:52:17.882446792Z,0.0309295654296875
2024-09-02T14:52:18.27933101Z,0.032470703125
2024-09-02T14:52:19.324013609Z,0.030029296875
2024-09-02T14:52:20.311111301Z,0.029327392578125
2024-09-02T14:52:21.356276869Z,0.0312042236328125
2024-09-02T14:52:22.32166485Z,0.029388427734375
2024-09-02T14:52:23.298005533Z,0.0316619873046875
2024-09-02T14:52:24.353916218Z,0.031005859375
2024-09-02T14:52:25.449920106Z,0.0319366455078125
2024-09-02T14:52:26.411358605Z,0.031768798828125
2024-09-02T14:52:27.399247064Z,0.0290069580078125
2024-09-02T14:52:28.38592133Z,0.029327392578125
2024-09-02T14:52:29.478036834Z,0.0312652587890625
2024-09-02T14:52:30.43424744Z,0.0297698974609375
2024-09-02T14:52:31.421872441Z,0.032379150390625
2024-09-02T14:52:33.615818547Z,0.032318115234375
2024-09-02T14:52:35.196039238Z,0.027587890625
2024-09-02T14:52:36.975818731Z,0.0334930419921875
2024-09-02T14:52:37.820512063Z,0.03192138671875
2024-09-02T14:52:37.970207754Z,0.031463623046875
2024-09-02T14:52:39.236207017Z,0.0320587158203125
2024-09-02T14:52:40.637175068Z,0.0304107666015625
2024-09-02T14:52:41.922174394Z,0.03125
2024-09-02T14:52:42.07701997Z,0.0317230224609375
2024-09-02T14:52:43.059131195Z,0.03204345703125
2024-09-02T14:52:43.36115634Z,0.03204345703125
2024-09-02T14:52:43.643331072Z,0.0301055908203125
2024-09-02T14:52:44.57241224Z,0.0301055908203125
2024-09-02T14:52:45.8762758Z,0.031402587890625
2024-09-02T14:52:46.580796117Z,0.0301055908203125
2024-09-02T14:52:47.672992687Z,0.0302734375
2024-09-02T14:52:48.850882758Z,0.031768798828125
2024-09-02T14:52:49.633001024Z,0.030517578125
2024-09-02T14:52:50.571860882Z,0.0302581787109375
2024-09-02T14:52:51.699178119Z,0.0311431884765625
2024-09-02T14:52:52.58188125Z,0.029022216796875
2024-09-02T14:52:53.809956763Z,0.03118896484375
2024-09-02T14:52:54.871600361Z,0.0291290283203125
2024-09-02T14:52:55.601762944Z,0.0296630859375
2024-09-02T14:52:56.658949827Z,0.0294342041015625
2024-09-02T14:52:57.622827361Z,0.03094482421875
2024-09-02T14:52:58.632792848Z,0.029876708984375
2024-09-02T14:52:59.632020098Z,0.0307769775390625
2024-09-02T14:53:00.638038629Z,0.0320587158203125
2024-09-02T14:53:01.649883888Z,0.029998779296875
2024-09-02T14:53:02.65328677Z,0.031494140625
2024-09-02T14:53:03.636076629Z,0.031494140625
2024-09-02T14:53:04.657525839Z,0.030120849609375
2024-09-02T14:53:05.677148265Z,0.0313873291015625
2024-09-02T14:53:06.727923804Z,0.030975341796875
2024-09-02T14:53:07.720878278Z,0.0306396484375
2024-09-02T14:53:08.702128913Z,0.03045654296875
2024-09-02T14:53:09.715007999Z,0.0312957763671875
2024-09-02T14:53:10.720113316Z,0.0303497314453125
2024-09-02T14:53:11.767073471Z,0.031005859375
2024-09-02T14:53:12.723150521Z,0.031890869140625
2024-09-02T14:53:13.752915119Z,0.0313873291015625
2024-09-02T14:53:14.768914382Z,0.0309906005859375
2024-09-02T14:53:16.510622602Z,0.029937744140625
2024-09-02T14:53:17.884941334Z,0.0313262939453125
2024-09-02T14:53:19.032131194Z,0.030853271484375
2024-09-02T14:53:19.350938528Z,0.029815673828125
2024-09-02T14:53:20.601861567Z,0.0305633544921875
2024-09-02T14:53:20.912707968Z,0.0312347412109375
2024-09-02T14:53:21.814073371Z,0.03045654296875
2024-09-02T14:53:22.840955322Z,0.030670166015625
2024-09-02T14:53:23.896446793Z,0.0297698974609375
2024-09-02T14:53:24.971070361Z,0.0313873291015625
2024-09-02T14:53:25.902911268Z,0.029388427734375
2024-09-02T14:53:26.909186993Z,0.0312652587890625
2024-09-02T14:53:27.893776656Z,0.0303497314453125
2024-09-02T14:53:28.94217959Z,0.0320892333984375
2024-09-02T14:53:29.939294395Z,0.03179931640625
2024-09-02T14:53:30.964399913Z,0.0284881591796875
2024-09-02T14:53:31.960202963Z,0.0307464599609375
2024-09-02T14:53:32.945704032Z,0.0311279296875
2024-09-02T14:53:33.988071735Z,0.0325469970703125
2024-09-02T14:53:34.975935351Z,0.0296173095703125
2024-09-02T14:53:35.999042964Z,0.0325469970703125
2024-09-02T14:53:37.026978505Z,0.032470703125
2024-09-02T14:53:38.020254341Z,0.0307159423828125
2024-09-02T14:53:39.031097262Z,0.030792236328125
2024-09-02T14:53:40.036181291Z,0.030426025390625
2024-09-02T14:53:41.044012871Z,0.03155517578125
2024-09-02T14:53:42.079071355Z,0.030670166015625
2024-09-02T14:53:43.063082883Z,0.0302276611328125
2024-09-02T14:53:44.111935734Z,0.03021240234375
2024-09-02T14:53:45.108921644Z,0.03143310546875
2024-09-02T14:53:46.107877374Z,0.0288238525390625
2024-09-02T14:53:47.143974056Z,0.029937744140625
2024-09-02T14:53:48.097932242Z,0.031036376953125
2024-09-02T14:53:49.138894368Z,0.031768798828125
2024-09-02T14:53:50.156785798Z,0.0292816162109375
2024-09-02T14:53:51.172806256Z,0.030426025390625
2024-09-02T14:53:52.159305382Z,0.029083251953125
2024-09-02T14:53:53.449148007Z,0.0312652587890625
2024-09-02T14:53:54.196214436Z,0.0335845947265625
2024-09-02T14:53:55.162184468Z,0.0308380126953125
2024-09-02T14:53:56.181113063Z,0.0326690673828125
2024-09-02T14:53:57.220787408Z,0.0318450927734375
2024-09-02T14:53:58.218106429Z,0.0293426513671875
2024-09-02T14:53:59.220675012Z,0.0302886962890625
2024-09-02T14:54:00.20495438Z,0.03118896484375
2024-09-02T14:54:01.230875774Z,0.03118896484375
2024-09-02T14:54:02.241223454Z,0.032257080078125
2024-09-02T14:54:03.252167745Z,0.0296173095703125
2024-09-02T14:54:04.269183384Z,0.0313873291015625
2024-09-02T14:54:05.289350127Z,0.0316009521484375
2024-09-02T14:54:06.26319842Z,0.03179931640625
2024-09-02T14:54:07.266101163Z,0.0310516357421875
2024-09-02T14:54:08.313078266Z,0.0321197509765625
2024-09-02T14:54:09.318058036Z,0.0313720703125
2024-09-02T14:54:10.310647794Z,0.0317840576171875
2024-09-02T14:54:11.316255969Z,0.0305023193359375
2024-09-02T14:54:12.353893566Z,0.0298309326171875
2024-09-02T14:54:13.331053516Z,0.03131103515625
2024-09-02T14:54:14.379049254Z,0.03118896484375
2024-09-02T14:54:15.376932084Z,0.0301513671875
2024-09-02T14:54:16.475003086Z,0.0285797119140625
2024-09-02T14:54:17.434048088Z,0.03143310546875
2024-09-02T14:54:18.407853169Z,0.0303497314453125
2024-09-02T14:54:19.389089909Z,0.0305633544921875
2024-09-02T14:54:20.383672059Z,0.0304107666015625
2024-09-02T14:54:21.43215767Z,0.0307159423828125
2024-09-02T14:54:22.412203882Z,0.029998779296875
2024-09-02T14:54:23.441152167Z,0.031158447265625
2024-09-02T14:54:24.4420947Z,0.029937744140625
2024-09-02T14:54:25.442260792Z,0.0308837890625
2024-09-02T14:54:26.480011821Z,0.0325164794921875
2024-09-02T14:54:27.472044227Z,0.0303192138671875
2024-09-02T14:54:28.462088234Z,0.03192138671875
2024-09-02T14:54:29.502193992Z,0.0307464599609375
2024-09-02T14:54:30.501298114Z,0.0304412841796875
2024-09-02T14:54:31.499130204Z,0.0323333740234375
2024-09-02T14:54:32.529993965Z,0.0303497314453125
2024-09-02T14:54:33.512206267Z,0.03173828125
2024-09-02T14:54:34.521073674Z,0.0320587158203125
2024-09-02T14:54:35.521874044Z,0.0288238525390625
2024-09-02T14:54:36.532273112Z,0.0312347412109375
2024-09-02T14:54:37.567354537Z,0.0316619873046875
2024-09-02T14:54:38.541425318Z,0.0325927734375
2024-09-02T14:54:39.55935193Z,0.031341552734375
2024-09-02T14:54:40.573445349Z,0.0332183837890625
2024-09-02T14:54:41.617875897Z,0.0323944091796875
2024-09-02T14:54:42.593159688Z,0.0326080322265625
2024-09-02T14:54:43.602049591Z,0.0294036865234375
2024-09-02T14:54:44.629157907Z,0.031219482421875
2024-09-02T14:54:45.60187133Z,0.0321044921875
2024-09-02T14:54:46.650907428Z,0.0312042236328125
2024-09-02T14:54:47.640962099Z,0.0319976806640625
2024-09-02T14:54:48.675067552Z,0.0313568115234375
2024-09-02T14:54:49.644410094Z,-0.0296478271484375
2024-09-02T14:54:50.691783288Z,0.0303497314453125
2024-09-02T14:55:01.130002312Z,0.0311279296875
2024-09-02T14:55:02.225940459Z,0.0329132080078125
2024-09-02T14:55:03.093263563Z,0.0308074951171875
2024-09-02T14:55:04.119521258Z,0.031097412109375
2024-09-02T14:55:05.102162168Z,0.03167724609375
2024-09-02T14:55:06.123117176Z,0.0317230224609375
2024-09-02T14:55:07.131020571Z,0.0316619873046875
2024-09-02T14:55:08.123160122Z,0.0320281982421875
2024-09-02T14:55:09.132312901Z,0.0298309326171875
2024-09-02T14:55:11.040055242Z,0.031585693359375
2024-09-02T14:55:12.072971804Z,0.0295562744140625
2024-09-02T14:55:13.090015072Z,0.031280517578125
2024-09-02T14:55:14.090512846Z,0.0311737060546875
2024-09-02T14:55:15.072838086Z,0.0299072265625
2024-09-02T14:55:16.109078843Z,0.0309295654296875
2024-09-02T14:55:17.1146827Z,0.0302276611328125
2024-09-02T14:55:18.103602129Z,0.032440185546875
2024-09-02T14:55:19.100043103Z,0.0306396484375
2024-09-02T14:55:20.122373668Z,0.031890869140625
2024-09-02T14:55:21.119912026Z,0.0305328369140625
2024-09-02T14:55:22.130232823Z,0.03125
2024-09-02T14:55:23.161625788Z,0.0312347412109375
2024-09-02T14:55:24.133577051Z,0.0312652587890625
2024-09-02T14:55:25.150803967Z,0.0313262939453125
2024-09-02T14:55:26.172960778Z,0.031463623046875
2024-09-02T14:55:27.174213559Z,0.0332489013671875
2024-09-02T14:55:28.188114171Z,0.0312042236328125
2024-09-02T14:55:29.214159506Z,0.0332183837890625
2024-09-02T14:55:30.226619898Z,0.0308837890625
2024-09-02T14:55:31.242866976Z,0.0298614501953125
2024-09-02T14:55:32.263247453Z,0.0302581787109375
2024-09-02T14:55:33.271305221Z,0.0299072265625
2024-09-02T14:55:34.283904627Z,0.03204345703125
2024-09-02T14:55:35.284549661Z,0.0322723388671875
2024-09-02T14:55:36.270162474Z,0.0324554443359375
2024-09-02T14:55:37.330179135Z,0.0320587158203125
2024-09-02T14:55:38.322101348Z,0.0316009521484375
2024-09-02T14:55:39.33023749Z,0.03271484375
2024-09-02T14:55:40.324191078Z,0.032073974609375
2024-09-02T14:55:41.368971067Z,0.030548095703125
2024-09-02T14:55:42.365757958Z,0.0320892333984375
2024-09-02T14:55:43.353963719Z,0.0317535400390625
2024-09-02T14:55:44.391049594Z,0.0318450927734375
2024-09-02T14:55:45.39203746Z,0.0311737060546875
2024-09-02T14:55:46.408024058Z,0.0315399169921875
2024-09-02T14:55:47.39292578Z,0.030609130859375
2024-09-02T14:55:48.414058038Z,0.031341552734375
2024-09-02T14:55:49.443099899Z,0.031585693359375
2024-09-02T14:55:50.45733407Z,0.0315704345703125
2024-09-02T14:55:51.427842037Z,0.03118896484375
2024-09-02T14:55:52.470258572Z,0.0327911376953125
2024-09-02T14:55:53.434158294Z,0.03118896484375
2024-09-02T14:55:54.481482276Z,0.0300445556640625
2024-09-02T14:55:55.473079123Z,0.0307464599609375
2024-09-02T14:55:56.501952591Z,0.0320587158203125
2024-09-02T14:55:57.49227968Z,0.0319366455078125
2024-09-02T14:55:58.458788117Z,0.0330963134765625
2024-09-02T14:55:59.510997Z,0.0309600830078125
2024-09-02T14:56:00.491982985Z,0.03173828125
2024-09-02T14:56:01.522309158Z,0.03094482421875
2024-09-02T14:56:02.542079202Z,0.0325469970703125
2024-09-02T14:56:03.520489034Z,0.032562255859375
2024-09-02T14:56:04.523121253Z,0.0321044921875
2024-09-02T14:56:05.541910523Z,0.0300750732421875
2024-09-02T14:56:06.55759855Z,0.031524658203125
2024-09-02T14:56:07.550212347Z,0.0313720703125
2024-09-02T14:56:08.570384728Z,0.031890869140625
2024-09-02T14:56:09.561992041Z,0.030975341796875
2024-09-02T14:56:10.580109538Z,0.03265380859375
2024-09-02T14:56:11.574934156Z,0.031402587890625
2024-09-02T14:56:12.577219151Z,0.0317230224609375
2024-09-02T14:56:13.565315713Z,0.0330352783203125
2024-09-02T14:56:15.561409807Z,0.031036376953125
2024-09-02T14:56:15.603186901Z,0.0307769775390625
2024-09-02T14:56:16.621878895Z,0.0294189453125
2024-09-02T14:56:17.621294546Z,0.0310211181640625
2024-09-02T14:56:18.637832131Z,0.0319061279296875
2024-09-02T14:56:19.660277093Z,0.0308837890625
2024-09-02T14:56:20.671048097Z,0.032562255859375
2024-09-02T14:56:21.678093238Z,0.033111572265625
2024-09-02T14:56:22.66791274Z,0.028289794921875
2024-09-02T14:56:23.674795064Z,0.0326995849609375
2024-09-02T14:56:24.694353999Z,0.02972412109375
2024-09-02T14:56:25.706460272Z,0.031768798828125
2024-09-02T14:56:26.732050622Z,0.030242919921875
2024-09-02T14:56:27.720898723Z,0.0313568115234375
2024-09-02T14:56:28.751970405Z,0.0299224853515625
2024-09-02T14:56:29.769005702Z,0.030609130859375
2024-09-02T14:56:30.773342812Z,0.031341552734375
2024-09-02T14:56:31.793356405Z,0.0317230224609375
2024-09-02T14:56:32.834476102Z,0.0312347412109375
2024-09-02T14:56:33.788184453Z,0.0321502685546875
2024-09-02T14:56:34.814148076Z,0.032012939453125
2024-09-02T14:56:35.862300104Z,0.03131103515625
2024-09-02T14:56:36.825398095Z,0.030517578125
2024-09-02T14:56:37.824252576Z,0.0303955078125
2024-09-02T14:56:38.851207148Z,0.0319366455078125
2024-09-02T14:56:39.862328887Z,0.030487060546875
2024-09-02T14:56:40.861993475Z,0.0302276611328125
2024-09-02T14:56:41.880941527Z,0.030609130859375
2024-09-02T14:56:42.90122027Z,0.0322265625
2024-09-02T14:56:43.930006015Z,0.0309906005859375
2024-09-02T14:56:44.950101115Z,0.031768798828125
2024-09-02T14:56:45.958198655Z,0.0307464599609375
2024-09-02T14:56:46.952275156Z,0.0318145751953125
2024-09-02T14:56:47.97797308Z,0.031494140625
2024-09-02T14:56:49.010238337Z,0.0309295654296875
2024-09-02T14:56:50.006084239Z,0.029510498046875
2024-09-02T14:56:51.028025517Z,0.0307159423828125
2024-09-02T14:56:52.015168998Z,0.03143310546875
2024-09-02T14:56:53.038163675Z,0.0318603515625
2024-09-02T14:56:54.038993018Z,0.03070068359375
2024-09-02T14:56:55.067160566Z,0.0308990478515625
2024-09-02T14:56:56.051036952Z,0.030181884765625
2024-09-02T14:56:57.069073012Z,0.0316009521484375
2024-09-02T14:56:58.061173651Z,0.03155517578125
2024-09-02T14:56:59.074329207Z,0.0302276611328125
2024-09-02T14:57:00.075118925Z,0.031951904296875
2024-09-02T14:57:01.102556148Z,0.030242919921875
2024-09-02T14:57:02.126866406Z,0.0315704345703125
2024-09-02T14:57:03.103118159Z,0.032623291015625
2024-09-02T14:57:04.113260164Z,0.03045654296875
2024-09-02T14:57:05.13996565Z,0.0314178466796875
2024-09-02T14:57:06.131891333Z,0.030792236328125
2024-09-02T14:57:07.179535686Z,0.032928466796875
2024-09-02T14:57:08.151182039Z,0.0314483642578125
2024-09-02T14:57:09.176127693Z,0.0291595458984375
2024-09-02T14:57:10.186836698Z,0.030364990234375
2024-09-02T14:57:11.258578217Z,0.03118896484375
2024-09-02T14:57:12.199007419Z,0.0316925048828125
2024-09-02T14:57:13.256907518Z,0.0300140380859375
2024-09-02T14:57:14.253686242Z,0.029693603515625
2024-09-02T14:57:15.293876518Z,0.03082275390625
2024-09-02T14:57:16.245635172Z,0.030975341796875
2024-09-02T14:57:17.269621339Z,0.0299835205078125
2024-09-02T14:57:18.288654563Z,0.030487060546875
2024-09-02T14:57:19.272650822Z,0.0323486328125
2024-09-02T14:57:20.372801917Z,0.031829833984375
2024-09-02T14:57:21.359735646Z,0.03173828125
2024-09-02T14:57:22.334696734Z,0.0304412841796875
2024-09-02T14:57:23.33556928Z,0.0315704345703125
2024-09-02T14:57:24.304567442Z,0.0324249267578125
2024-09-02T14:57:25.321093655Z,0.0312957763671875
2024-09-02T14:57:26.475937882Z,0.0317230224609375
2024-09-02T14:57:27.371814801Z,0.0321044921875
2024-09-02T14:57:28.587864405Z,0.0302734375
2024-09-02T14:57:29.538794412Z,0.032440185546875
2024-09-02T14:57:30.482716796Z,0.0311737060546875
2024-09-02T14:57:31.744262104Z,0.0310516357421875
2024-09-02T14:57:32.535996653Z,0.03192138671875
2024-09-02T14:57:33.534541205Z,0.0299835205078125
2024-09-02T14:57:34.527124116Z,0.0313720703125
2024-09-02T14:57:35.521498245Z,0.0309600830078125
2024-09-02T14:57:36.523593894Z,0.03240966796875
2024-09-02T14:57:37.504682433Z,0.0311126708984375
2024-09-02T14:57:38.505798982Z,0.030364990234375
2024-09-02T14:57:39.593919913Z,0.031768798828125
2024-09-02T14:57:40.527944223Z,0.0310821533203125
2024-09-02T14:57:41.551803237Z,0.03265380859375
2024-09-02T14:57:42.60076654Z,0.0318450927734375
2024-09-02T14:57:43.657864979Z,0.0307769775390625
2024-09-02T14:57:44.670816092Z,0.033294677734375
2024-09-02T14:57:45.644744826Z,0.03106689453125
2024-09-02T14:57:46.669710404Z,0.0310821533203125
2024-09-02T14:57:47.661672509Z,0.030670166015625
2024-09-02T14:57:48.656926353Z,0.0312042236328125
2024-09-02T14:57:49.62969446Z,0.0313568115234375
2024-09-02T14:57:50.70708164Z,0.03118896484375
2024-09-02T14:57:51.69307396Z,0.0313568115234375
2024-09-02T14:57:52.702779684Z,0.0319366455078125
2024-09-02T14:57:53.836867451Z,0.031951904296875
2024-09-02T14:57:54.655066518Z,0.0325927734375
2024-09-02T14:57:55.802725004Z,0.03045654296875
2024-09-02T14:57:56.867608909Z,0.0314483642578125
2024-09-02T14:57:57.802973786Z,0.0312347412109375
2024-09-02T14:57:58.758647517Z,0.0316925048828125
2024-09-02T14:57:59.715646428Z,0.029571533203125
2024-09-02T14:58:00.808389161Z,0.03155517578125
2024-09-02T14:58:01.823845834Z,0.0325775146484375
2024-09-02T14:58:02.727814605Z,0.03009033203125
2024-09-02T14:58:03.869676586Z,0.031829833984375
